inc 20240902T070000Z - 20240902T073000Z # opstart
inc 20240902T073000Z - 20240902T080000Z # weekopening
inc 20240902T080000Z - 20240902T103000Z # hdi
inc 20240902T110000Z - 20240902T143000Z # hdi
inc 20240902T143000Z - 20240902T144500Z # maakkunde
inc 20240902T144500Z - 20240902T153000Z # hdi
inc 20240903T070000Z - 20240903T073000Z # opstart
inc 20240903T073000Z - 20240903T090000Z # hdi
inc 20240903T090000Z - 20240903T103000Z # "hdi-support"
inc 20240903T110000Z - 20240903T120000Z # "hdi-support"
inc 20240903T120000Z - 20240903T130000Z # hdi
inc 20240903T130000Z - 20240903T150000Z # "hdi-support"
inc 20240903T150000Z - 20240903T153000Z # intern # "afscheid Sanna"
inc 20240904T070000Z - 20240904T073000Z # opstart
inc 20240904T073000Z - 20240904T084500Z # mvdg # "kennismakingsgesprek"
inc 20240904T084500Z - 20240904T103000Z # hdi
inc 20240904T110000Z - 20240904T141717Z # hdi
inc 20240905T070000Z - 20240905T073000Z # opstart
inc 20240905T073000Z - 20240905T083000Z # programmeursmeeting
inc 20240905T083000Z - 20240905T103000Z # hdi
inc 20240905T110000Z - 20240905T130000Z # hdi
inc 20240905T130000Z - 20240905T134500Z # hdi
inc 20240905T134500Z - 20240905T144500Z # intern # "overdracht vakantie Maria"
inc 20240905T144500Z - 20240905T153000Z # delirium
inc 20240906T093000Z - 20240906T103000Z # delirium
inc 20240906T110000Z - 20240906T124333Z # hdi
inc 20240906T124333Z - 20240906T153000Z # delirium
inc 20240909T070000Z - 20240909T073000Z # opstart
inc 20240909T073000Z - 20240909T080000Z # weekopening
inc 20240909T080000Z - 20240909T083000Z # "hdi-support"
inc 20240909T083000Z - 20240909T103000Z # hdi
inc 20240909T110000Z - 20240909T120000Z # iso
inc 20240909T120000Z - 20240909T121500Z # "grow-it" # "referentieprojecten voor vervolgmeeting"
inc 20240909T121508Z - 20240909T134028Z # "hdi-support"
inc 20240909T134028Z - 20240909T153000Z # hdi
inc 20240910T070000Z - 20240910T073000Z # opstart
inc 20240910T073000Z - 20240910T080000Z # standup
inc 20240910T080000Z - 20240910T083000Z # hdi
inc 20240910T083000Z - 20240910T103000Z # hdi # "HB-434 bug"
inc 20240910T110000Z - 20240910T113000Z # hdi # "HB-433 bug"
inc 20240910T113000Z - 20240910T120000Z # intern # "your world google play overzetten"
inc 20240910T120000Z - 20240910T124500Z # intern # "kennismakingsgesprek Minouk"
inc 20240910T124500Z - 20240910T153000Z # hdi # "HB-433 bug"
inc 20240911T070000Z - 20240911T073000Z # opstart
inc 20240911T073000Z - 20240911T080000Z # "grow-it"
inc 20240911T080000Z - 20240911T103000Z # hdi # "HB-433 bug"
inc 20240911T110000Z - 20240911T121500Z # hdi # "HB-433 bug"
inc 20240911T121500Z - 20240911T130000Z # "grow-it"
inc 20240911T130000Z - 20240911T133000Z # intern
inc 20240911T133000Z - 20240911T140000Z # "grow-it"
inc 20240911T140000Z - 20240911T153000Z # hdi
inc 20240912T070000Z - 20240912T073000Z # opstart
inc 20240912T073000Z - 20240912T083000Z # programmeursmeeting
inc 20240912T083000Z - 20240912T094500Z # intern # "HDI overdracht"
inc 20240912T094500Z - 20240912T103000Z # "hdi-support" # "HB-437: historische data ontbreekt bug"
inc 20240912T111500Z - 20240912T143000Z # "hdi-support" # "HB-437: historische data ontbreekt bug"
inc 20240912T143000Z - 20240912T153000Z # intern # "Overleg Ronald Energygame"
inc 20240930T070000Z - 20240930T090000Z # intern # "opstart na vakantie"
inc 20240930T090000Z - 20240930T100000Z # hdi
inc 20240930T113000Z - 20240930T120000Z # intern
inc 20240930T120000Z - 20240930T151043Z # grtt # "GRTT-8 issue"
